change_id,timestamp,interval_index,system,component,environment,change_type,object_type,object_name,old_dtype,new_dtype,columns_added,columns_dropped,tables_added,tables_dropped,impacted_rows_estimate,severity,requires_backfill,user_id,ticket_id
100510,2025-10-15T00:00:00,42,PostgreSQL,Audit,prod,drop_table,index,Audit_index_0071,,,0,0,0,1,4449,low,TRUE,user_008,TKT-64607
100511,2025-10-15T00:00:00,42,PostgreSQL,Shipping,prod,add_table,table,Shipping_table_8368,,,0,0,1,0,899,low,TRUE,user_017,TKT-96153
100512,2025-10-15T00:00:00,42,PostgreSQL,Audit,prod,add_table,table,Audit_table_4866,,,0,0,1,0,2016,medium,FALSE,user_038,TKT-91541
100513,2025-10-15T00:00:00,42,PostgreSQL,Compliance,dev,add_column,column,Compliance_column_7595,,INTEGER,3,0,0,0,1253,high,FALSE,user_048,TKT-60029
100514,2025-10-15T00:00:00,42,PostgreSQL,Customers,prod,add_index,table,Customers_table_7434,,,0,0,0,0,4950,low,FALSE,user_021,TKT-47594
100515,2025-10-15T00:00:00,42,Qlik,Qlik_App_03,prod,modify_type,table,Qlik_App_03_table_3606,DATE,DECIMAL,0,0,0,0,6998,low,FALSE,user_007,TKT-21826
100516,2025-10-15T00:00:00,42,BigData,Hadoop_Cluster_B,dev,drop_table,table,Hadoop_Cluster_B_table_5908,,,0,0,0,1,4127,medium,FALSE,user_005,TKT-97340
100517,2025-10-15T00:00:00,42,BigData,Spark_Cluster_C,dev,modify_type,table,Spark_Cluster_C_table_8079,BOOLEAN,TIMESTAMP,0,0,0,0,4763,low,FALSE,user_031,TKT-91578
100518,2025-10-15T00:00:00,42,Glue,Glue_Job_013,prod,drop_column,view,Glue_Job_013_view_1754,TEXT,,0,2,0,0,6555,low,FALSE,user_034,TKT-76617
100519,2025-10-15T00:00:00,42,Glue,Glue_Job_009,prod,add_table,table,Glue_Job_009_table_5804,,,0,0,1,0,722,low,FALSE,user_012,TKT-54839
100520,2025-10-15T00:00:00,42,OnPrem,OnPrem_Srv_02,dev,drop_column,column,OnPrem_Srv_02_column_2709,TIMESTAMP,,0,1,0,0,494,low,FALSE,user_026,TKT-11379
100521,2025-10-15T08:00:00,43,PostgreSQL,Analytics,dev,drop_table,index,Analytics_index_0171,,,0,0,0,1,1784,low,FALSE,user_022,TKT-84135
100522,2025-10-15T08:00:00,43,PostgreSQL,Analytics,prod,add_column,table,Analytics_table_2941,,TIMESTAMP,0,0,0,0,4859,low,FALSE,user_005,TKT-47710
100523,2025-10-15T08:00:00,43,PostgreSQL,Auth,prod,add_view,view,Auth_view_1818,,,0,0,0,0,1278,medium,FALSE,user_047,TKT-27522
100524,2025-10-15T08:00:00,43,Qlik,Qlik_App_02,prod,add_table,column,Qlik_App_02_column_6597,,,0,0,1,0,5475,low,TRUE,user_013,TKT-40121
100525,2025-10-15T08:00:00,43,Qlik,Qlik_App_07,dev,add_column,column,Qlik_App_07_column_2077,,BOOLEAN,2,0,0,0,2895,medium,FALSE,user_024,TKT-34281
100526,2025-10-15T08:00:00,43,Qlik,Qlik_App_09,dev,drop_column,table,Qlik_App_09_table_8097,TEXT,,0,1,0,0,5509,low,FALSE,user_019,TKT-64604
100527,2025-10-15T08:00:00,43,DataWarehouse,Staging,prod,add_table,view,Staging_view_0974,,,0,0,1,0,12617,high,FALSE,user_047,TKT-40105
100528,2025-10-15T08:00:00,43,DataWarehouse,Mart,dev,add_index,table,Mart_table_2058,,,0,0,0,0,15974,high,FALSE,user_046,TKT-48485
100529,2025-10-15T08:00:00,43,BigData,Hadoop_Cluster_B,dev,add_table,table,Hadoop_Cluster_B_table_1646,,,0,0,1,0,13787,medium,FALSE,user_026,TKT-43541
100530,2025-10-15T08:00:00,43,BigData,Spark_Cluster_C,prod,drop_column,column,Spark_Cluster_C_column_5507,TIMESTAMP,,0,1,0,0,8368,medium,FALSE,user_031,TKT-26600
100531,2025-10-15T08:00:00,43,Glue,Glue_Job_010,prod,add_table,table,Glue_Job_010_table_9417,,,0,0,1,0,10508,low,FALSE,user_008,TKT-31395
100532,2025-10-15T08:00:00,43,Glue,Glue_Job_018,prod,add_column,index,Glue_Job_018_index_9425,,DATE,4,0,0,0,6987,low,FALSE,user_027,TKT-17111
100533,2025-10-15T08:00:00,43,Glue,Glue_Job_006,prod,add_index,view,Glue_Job_006_view_5966,,,0,0,0,0,446,low,FALSE,user_035,TKT-31494
100534,2025-10-15T08:00:00,43,OnPrem,OnPrem_Srv_07,dev,drop_column,table,OnPrem_Srv_07_table_9295,DECIMAL,,0,2,0,0,2147,low,TRUE,user_029,TKT-70531
100535,2025-10-15T16:00:00,44,PostgreSQL,Pricing,prod,drop_table,column,Pricing_column_8528,,,0,0,0,1,8434,medium,FALSE,user_001,TKT-99460
100536,2025-10-15T16:00:00,44,PostgreSQL,Pricing,dev,add_index,table,Pricing_table_9855,,,0,0,0,0,1076,low,FALSE,user_006,TKT-31348
100537,2025-10-15T16:00:00,44,PostgreSQL,Inventory,prod,drop_table,view,Inventory_view_3155,,,0,0,0,1,882,low,FALSE,user_023,TKT-15400
100538,2025-10-15T16:00:00,44,Qlik,Qlik_App_03,dev,modify_type,view,Qlik_App_03_view_7728,BOOLEAN,DECIMAL,0,0,0,0,4007,low,TRUE,user_014,TKT-21025
100539,2025-10-15T16:00:00,44,Qlik,Qlik_App_04,dev,add_column,table,Qlik_App_04_table_8377,,DECIMAL,2,0,0,0,5664,low,FALSE,user_019,TKT-65965
100540,2025-10-15T16:00:00,44,DataWarehouse,Staging,prod,drop_column,table,Staging_table_2402,BOOLEAN,,0,2,0,0,16810,low,FALSE,user_039,TKT-13199
100541,2025-10-15T16:00:00,44,DataWarehouse,Staging,prod,modify_type,table,Staging_table_8504,DATE,TEXT,0,0,0,0,24036,low,FALSE,user_047,TKT-33645
100542,2025-10-15T16:00:00,44,BigData,Hadoop_Cluster_B,prod,add_table,table,Hadoop_Cluster_B_table_6119,,,0,0,1,0,3797,medium,FALSE,user_046,TKT-12673
100543,2025-10-15T16:00:00,44,BigData,Hadoop_Cluster_B,prod,modify_type,index,Hadoop_Cluster_B_index_2900,BOOLEAN,TEXT,0,0,0,0,39832,low,FALSE,user_035,TKT-11439
100544,2025-10-15T16:00:00,44,BigData,Hadoop_Cluster_A,prod,add_index,view,Hadoop_Cluster_A_view_9405,,,0,0,0,0,20335,low,FALSE,user_032,TKT-37684
100545,2025-10-15T16:00:00,44,BigData,Hadoop_Cluster_A,prod,add_index,table,Hadoop_Cluster_A_table_8760,,,0,0,0,0,15227,medium,FALSE,user_026,TKT-81303
100546,2025-10-15T16:00:00,44,BigData,Hadoop_Cluster_A,prod,add_column,index,Hadoop_Cluster_A_index_8773,,INTEGER,4,0,0,0,17321,medium,FALSE,user_031,TKT-83927
100547,2025-10-15T16:00:00,44,Glue,Glue_Job_016,prod,modify_type,view,Glue_Job_016_view_3836,BOOLEAN,DATE,0,0,0,0,14098,low,FALSE,user_016,TKT-90140
100548,2025-10-15T16:00:00,44,Glue,Glue_Job_014,prod,add_column,table,Glue_Job_014_table_0795,,BOOLEAN,0,0,0,0,6847,low,TRUE,user_042,TKT-37032
100549,2025-10-15T16:00:00,44,Glue,Glue_Job_016,dev,add_column,table,Glue_Job_016_table_7451,,TIMESTAMP,2,0,0,0,1019,low,FALSE,user_023,TKT-25457
100550,2025-10-15T16:00:00,44,Glue,Glue_Job_013,prod,add_table,column,Glue_Job_013_column_5442,,,0,0,1,0,1192,medium,FALSE,user_018,TKT-67797
100551,2025-10-15T16:00:00,44,OnPrem,OnPrem_Srv_02,dev,modify_type,column,OnPrem_Srv_02_column_6080,DECIMAL,INTEGER,0,0,0,0,1066,low,FALSE,user_030,TKT-67427
100552,2025-10-16T00:00:00,45,PostgreSQL,Suppliers,prod,add_column,table,Suppliers_table_7056,,VARCHAR,4,0,0,0,2531,low,FALSE,user_049,TKT-97091
100553,2025-10-16T00:00:00,45,PostgreSQL,Suppliers,prod,add_column,view,Suppliers_view_5498,,VARCHAR,4,0,0,0,13153,medium,FALSE,user_047,TKT-40755
100554,2025-10-16T00:00:00,45,PostgreSQL,Compliance,prod,add_column,column,Compliance_column_3607,,VARCHAR,2,0,0,0,800,medium,TRUE,user_048,TKT-20995
100555,2025-10-16T00:00:00,45,Qlik,Qlik_App_04,prod,add_column,table,Qlik_App_04_table_4088,,DATE,1,0,0,0,18220,low,TRUE,user_045,TKT-25467
100556,2025-10-16T00:00:00,45,Qlik,Qlik_App_02,prod,add_column,table,Qlik_App_02_table_6111,,TEXT,2,0,0,0,4443,low,FALSE,user_010,TKT-22196
100557,2025-10-16T00:00:00,45,Qlik,Qlik_App_02,dev,add_index,table,Qlik_App_02_table_6859,,,0,0,0,0,1490,medium,FALSE,user_016,TKT-64240
100558,2025-10-16T00:00:00,45,Qlik,Qlik_App_10,dev,add_column,table,Qlik_App_10_table_4538,,DATE,1,0,0,0,1250,medium,FALSE,user_049,TKT-67065
100559,2025-10-16T00:00:00,45,Qlik,Qlik_App_06,dev,add_table,column,Qlik_App_06_column_9631,,,0,0,1,0,2483,low,TRUE,user_036,TKT-14123
100560,2025-10-16T00:00:00,45,Qlik,Qlik_App_06,prod,add_table,column,Qlik_App_06_column_8703,,,0,0,1,0,22581,high,FALSE,user_044,TKT-24219
100561,2025-10-16T00:00:00,45,DataWarehouse,Staging,prod,drop_table,table,Staging_table_4432,,,0,0,0,1,13437,low,FALSE,user_015,TKT-59979
100562,2025-10-16T00:00:00,45,BigData,Hadoop_Cluster_B,dev,add_view,table,Hadoop_Cluster_B_table_7512,,,0,0,0,0,5004,high,FALSE,user_008,TKT-79918
100563,2025-10-16T00:00:00,45,BigData,Spark_Cluster_C,dev,drop_column,column,Spark_Cluster_C_column_6084,BOOLEAN,,0,4,0,0,70347,low,FALSE,user_038,TKT-21663
100564,2025-10-16T00:00:00,45,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_9331,,TEXT,0,0,0,0,14234,low,TRUE,user_010,TKT-37503
100565,2025-10-16T00:00:00,45,Glue,Glue_Job_012,prod,add_table,column,Glue_Job_012_column_9192,,,0,0,1,0,64,low,FALSE,user_044,TKT-57800
100566,2025-10-16T00:00:00,45,Glue,Glue_Job_011,prod,drop_column,table,Glue_Job_011_table_6765,INTEGER,,0,0,0,0,10268,low,TRUE,user_036,TKT-41276
100567,2025-10-16T00:00:00,45,Glue,Glue_Job_004,prod,modify_type,table,Glue_Job_004_table_4596,VARCHAR,VARCHAR,0,0,0,0,2056,medium,FALSE,user_045,TKT-34911
100568,2025-10-16T00:00:00,45,OnPrem,OnPrem_Srv_06,dev,drop_column,table,OnPrem_Srv_06_table_5063,VARCHAR,,0,2,0,0,8448,low,FALSE,user_012,TKT-40806
100569,2025-10-16T08:00:00,46,PostgreSQL,Inventory,prod,add_column,index,Inventory_index_5379,,BOOLEAN,2,0,0,0,2726,low,FALSE,user_046,TKT-95687
100570,2025-10-16T08:00:00,46,PostgreSQL,Accounts,prod,modify_type,column,Accounts_column_1905,VARCHAR,DECIMAL,0,0,0,0,1594,low,FALSE,user_042,TKT-49115
100571,2025-10-16T08:00:00,46,DataWarehouse,Staging,dev,add_column,column,Staging_column_1593,,INTEGER,2,0,0,0,49349,low,TRUE,user_025,TKT-88000
100572,2025-10-16T08:00:00,46,DataWarehouse,Staging,dev,modify_type,table,Staging_table_5323,DATE,DECIMAL,0,0,0,0,1160,high,TRUE,user_035,TKT-26258
100573,2025-10-16T08:00:00,46,BigData,Hadoop_Cluster_A,prod,add_table,table,Hadoop_Cluster_A_table_7371,,,0,0,1,0,7243,medium,FALSE,user_021,TKT-61222
100574,2025-10-16T08:00:00,46,BigData,Spark_Cluster_C,prod,modify_type,table,Spark_Cluster_C_table_0801,TEXT,BOOLEAN,0,0,0,0,6826,medium,TRUE,user_020,TKT-62647
100575,2025-10-16T08:00:00,46,BigData,Hadoop_Cluster_A,prod,add_index,table,Hadoop_Cluster_A_table_3323,,,0,0,0,0,8347,low,TRUE,user_046,TKT-55610
100576,2025-10-16T08:00:00,46,Glue,Glue_Job_006,prod,add_column,view,Glue_Job_006_view_9635,,BIGINT,3,0,0,0,770,medium,FALSE,user_002,TKT-22857
100577,2025-10-16T08:00:00,46,Glue,Glue_Job_011,prod,drop_column,view,Glue_Job_011_view_7991,DATE,,0,1,0,0,3469,low,TRUE,user_024,TKT-57475
100578,2025-10-16T08:00:00,46,OnPrem,OnPrem_Srv_02,prod,drop_column,column,OnPrem_Srv_02_column_5829,BIGINT,,0,0,0,0,5970,low,TRUE,user_041,TKT-27077
100579,2025-10-16T08:00:00,46,OnPrem,OnPrem_Srv_06,prod,add_table,view,OnPrem_Srv_06_view_1019,,,0,0,1,0,3766,low,FALSE,user_015,TKT-14329
100580,2025-10-16T08:00:00,46,OnPrem,OnPrem_Srv_09,dev,modify_type,table,OnPrem_Srv_09_table_4119,BOOLEAN,DECIMAL,0,0,0,0,9556,medium,FALSE,user_024,TKT-26220
100581,2025-10-16T16:00:00,47,PostgreSQL,Payments,dev,add_view,table,Payments_table_3952,,,0,0,0,0,1997,high,FALSE,user_018,TKT-24039
100582,2025-10-16T16:00:00,47,Qlik,Qlik_App_10,prod,add_table,table,Qlik_App_10_table_7216,,,0,0,1,0,475,high,FALSE,user_019,TKT-97778
100583,2025-10-16T16:00:00,47,Qlik,Qlik_App_09,dev,drop_table,table,Qlik_App_09_table_9409,,,0,0,0,1,5953,high,FALSE,user_027,TKT-82231
100584,2025-10-16T16:00:00,47,Qlik,Qlik_App_09,prod,add_column,column,Qlik_App_09_column_5649,,DATE,2,0,0,0,1887,low,TRUE,user_029,TKT-43895
100585,2025-10-16T16:00:00,47,Qlik,Qlik_App_01,prod,modify_type,table,Qlik_App_01_table_1621,INTEGER,TIMESTAMP,0,0,0,0,2662,medium,TRUE,user_045,TKT-21952
100586,2025-10-16T16:00:00,47,DataWarehouse,Mart,prod,add_column,table,Mart_table_5652,,DATE,2,0,0,0,12641,medium,FALSE,user_009,TKT-47322
100587,2025-10-16T16:00:00,47,DataWarehouse,Staging,prod,modify_type,table,Staging_table_3713,DATE,BIGINT,0,0,0,0,8118,medium,FALSE,user_046,TKT-97812
100588,2025-10-16T16:00:00,47,DataWarehouse,Core,prod,add_column,column,Core_column_7971,,VARCHAR,5,0,0,0,3883,medium,FALSE,user_034,TKT-78099
100589,2025-10-16T16:00:00,47,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_6642,,TIMESTAMP,1,0,0,0,3024,high,TRUE,user_008,TKT-88183
100590,2025-10-16T16:00:00,47,BigData,Hadoop_Cluster_B,prod,modify_type,index,Hadoop_Cluster_B_index_5646,DATE,VARCHAR,0,0,0,0,81298,low,TRUE,user_029,TKT-32218
100591,2025-10-16T16:00:00,47,Glue,Glue_Job_018,prod,add_table,column,Glue_Job_018_column_2106,,,0,0,1,0,1244,medium,TRUE,user_035,TKT-62165
100592,2025-10-16T16:00:00,47,OnPrem,OnPrem_Srv_04,dev,add_column,column,OnPrem_Srv_04_column_0158,,BIGINT,3,0,0,0,6829,medium,FALSE,user_018,TKT-77346
100593,2025-10-16T16:00:00,47,OnPrem,OnPrem_Srv_05,prod,drop_table,column,OnPrem_Srv_05_column_3915,,,0,0,0,1,2287,medium,TRUE,user_025,TKT-48398
100594,2025-10-17T00:00:00,48,PostgreSQL,Catalog,prod,add_column,table,Catalog_table_6374,,VARCHAR,3,0,0,0,831,low,TRUE,user_032,TKT-83820
100595,2025-10-17T00:00:00,48,PostgreSQL,Payments,prod,add_column,table,Payments_table_6962,,VARCHAR,3,0,0,0,1450,high,FALSE,user_011,TKT-83563
100596,2025-10-17T00:00:00,48,PostgreSQL,Catalog,prod,add_column,table,Catalog_table_2526,,DECIMAL,2,0,0,0,6045,high,TRUE,user_022,TKT-13830
100597,2025-10-17T00:00:00,48,Qlik,Qlik_App_04,dev,modify_type,table,Qlik_App_04_table_2298,TIMESTAMP,BOOLEAN,0,0,0,0,9378,low,FALSE,user_009,TKT-92702
100598,2025-10-17T00:00:00,48,Qlik,Qlik_App_07,dev,drop_column,table,Qlik_App_07_table_2687,BOOLEAN,,0,0,0,0,10654,low,TRUE,user_043,TKT-11110
100599,2025-10-17T00:00:00,48,Qlik,Qlik_App_07,dev,add_index,view,Qlik_App_07_view_5632,,,0,0,0,0,5066,low,TRUE,user_031,TKT-82323
100600,2025-10-17T00:00:00,48,DataWarehouse,Mart,dev,add_column,column,Mart_column_9964,,VARCHAR,3,0,0,0,19544,low,TRUE,user_039,TKT-76600
100601,2025-10-17T00:00:00,48,DataWarehouse,Staging,dev,add_index,table,Staging_table_5601,,,0,0,0,0,57630,low,FALSE,user_038,TKT-82036
100602,2025-10-17T00:00:00,48,BigData,Hadoop_Cluster_B,prod,modify_type,table,Hadoop_Cluster_B_table_9886,DATE,VARCHAR,0,0,0,0,50060,low,FALSE,user_035,TKT-67228
100603,2025-10-17T00:00:00,48,BigData,Spark_Cluster_C,prod,drop_column,index,Spark_Cluster_C_index_0814,BOOLEAN,,0,1,0,0,53160,medium,TRUE,user_004,TKT-80543
100604,2025-10-17T00:00:00,48,Glue,Glue_Job_004,dev,add_view,table,Glue_Job_004_table_7596,,,0,0,0,0,5118,medium,FALSE,user_016,TKT-92911
100605,2025-10-17T00:00:00,48,Glue,Glue_Job_011,prod,modify_type,column,Glue_Job_011_column_2638,TIMESTAMP,INTEGER,0,0,0,0,1429,high,FALSE,user_006,TKT-18382
100606,2025-10-17T00:00:00,48,Glue,Glue_Job_014,prod,add_table,column,Glue_Job_014_column_2070,,,0,0,1,0,7753,low,TRUE,user_041,TKT-29727
100607,2025-10-17T00:00:00,48,Glue,Glue_Job_015,prod,drop_table,column,Glue_Job_015_column_6927,,,0,0,0,1,332,low,FALSE,user_017,TKT-34276
100608,2025-10-17T00:00:00,48,OnPrem,OnPrem_Srv_03,prod,drop_table,column,OnPrem_Srv_03_column_3080,,,0,0,0,1,2916,low,FALSE,user_019,TKT-46509
100609,2025-10-17T00:00:00,48,OnPrem,OnPrem_Srv_05,prod,drop_column,table,OnPrem_Srv_05_table_1227,DATE,,0,2,0,0,13486,medium,TRUE,user_046,TKT-38702
100610,2025-10-17T00:00:00,48,OnPrem,OnPrem_Srv_04,dev,add_table,table,OnPrem_Srv_04_table_9115,,,0,0,1,0,623,medium,FALSE,user_048,TKT-35511
100611,2025-10-17T00:00:00,48,OnPrem,OnPrem_Srv_10,prod,modify_type,view,OnPrem_Srv_10_view_8096,BIGINT,VARCHAR,0,0,0,0,1229,medium,FALSE,user_003,TKT-35444
100612,2025-10-17T08:00:00,49,PostgreSQL,Suppliers,dev,add_column,table,Suppliers_table_1702,,INTEGER,3,0,0,0,3825,low,TRUE,user_021,TKT-27408
100613,2025-10-17T08:00:00,49,PostgreSQL,Promotions,prod,drop_column,table,Promotions_table_9648,TIMESTAMP,,0,2,0,0,906,low,TRUE,user_035,TKT-71339
100614,2025-10-17T08:00:00,49,Qlik,Qlik_App_07,dev,drop_column,table,Qlik_App_07_table_2613,DATE,,0,1,0,0,6434,medium,TRUE,user_013,TKT-93710
100615,2025-10-17T08:00:00,49,BigData,Spark_Cluster_C,dev,add_column,column,Spark_Cluster_C_column_2064,,DECIMAL,5,0,0,0,25124,low,FALSE,user_037,TKT-72497
100616,2025-10-17T08:00:00,49,BigData,Hadoop_Cluster_A,dev,add_index,table,Hadoop_Cluster_A_table_7519,,,0,0,0,0,39015,low,TRUE,user_016,TKT-72969
100617,2025-10-17T08:00:00,49,BigData,Hadoop_Cluster_A,prod,drop_table,view,Hadoop_Cluster_A_view_5892,,,0,0,0,1,42918,low,TRUE,user_023,TKT-38750
100618,2025-10-17T08:00:00,49,BigData,Spark_Cluster_C,prod,add_index,table,Spark_Cluster_C_table_7285,,,0,0,0,0,4698,high,FALSE,user_008,TKT-51521
100619,2025-10-17T08:00:00,49,Glue,Glue_Job_002,prod,add_column,table,Glue_Job_002_table_2613,,INTEGER,1,0,0,0,2618,medium,FALSE,user_031,TKT-90636
100620,2025-10-17T08:00:00,49,Glue,Glue_Job_008,prod,add_table,table,Glue_Job_008_table_1947,,,0,0,1,0,2908,medium,TRUE,user_037,TKT-64532
100621,2025-10-17T08:00:00,49,Glue,Glue_Job_013,prod,add_column,view,Glue_Job_013_view_3852,,DATE,2,0,0,0,18678,low,FALSE,user_040,TKT-99788
100622,2025-10-17T16:00:00,50,PostgreSQL,Inventory,dev,add_column,table,Inventory_table_7533,,BOOLEAN,1,0,0,0,1796,low,TRUE,user_029,TKT-95078
100623,2025-10-17T16:00:00,50,PostgreSQL,Billing,prod,drop_column,table,Billing_table_9305,DECIMAL,,0,0,0,0,2691,low,FALSE,user_010,TKT-12693
100624,2025-10-17T16:00:00,50,PostgreSQL,Audit,prod,modify_type,table,Audit_table_4316,BOOLEAN,TIMESTAMP,0,0,0,0,3095,medium,FALSE,user_031,TKT-17393
100625,2025-10-17T16:00:00,50,PostgreSQL,Reporting,prod,modify_type,table,Reporting_table_5427,INTEGER,BIGINT,0,0,0,0,5986,low,FALSE,user_036,TKT-59454
100626,2025-10-17T16:00:00,50,PostgreSQL,Billing,dev,add_index,table,Billing_table_0999,,,0,0,0,0,2105,medium,TRUE,user_029,TKT-26246
100627,2025-10-17T16:00:00,50,Qlik,Qlik_App_08,prod,drop_column,index,Qlik_App_08_index_7700,TIMESTAMP,,0,1,0,0,8622,high,TRUE,user_050,TKT-25782
100628,2025-10-17T16:00:00,50,DataWarehouse,Core,prod,add_index,table,Core_table_6388,,,0,0,0,0,15938,medium,FALSE,user_009,TKT-14132
100629,2025-10-17T16:00:00,50,DataWarehouse,Staging,prod,add_index,table,Staging_table_0771,,,0,0,0,0,6285,low,TRUE,user_046,TKT-66377
100630,2025-10-17T16:00:00,50,BigData,Spark_Cluster_C,prod,add_column,column,Spark_Cluster_C_column_3124,,TIMESTAMP,0,0,0,0,32126,medium,TRUE,user_024,TKT-15543
100631,2025-10-17T16:00:00,50,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_4112,,BOOLEAN,5,0,0,0,49347,low,FALSE,user_037,TKT-73165
100632,2025-10-17T16:00:00,50,BigData,Hadoop_Cluster_A,prod,add_column,table,Hadoop_Cluster_A_table_7117,,BIGINT,2,0,0,0,17528,medium,FALSE,user_018,TKT-92055
100633,2025-10-17T16:00:00,50,Glue,Glue_Job_010,dev,add_table,table,Glue_Job_010_table_0114,,,0,0,1,0,1812,medium,FALSE,user_015,TKT-30943
100634,2025-10-17T16:00:00,50,Glue,Glue_Job_012,prod,add_column,view,Glue_Job_012_view_2428,,BIGINT,3,0,0,0,9070,medium,FALSE,user_013,TKT-33528
100635,2025-10-17T16:00:00,50,Glue,Glue_Job_003,prod,add_column,table,Glue_Job_003_table_2057,,TIMESTAMP,2,0,0,0,3193,medium,FALSE,user_044,TKT-12596
100636,2025-10-17T16:00:00,50,Glue,Glue_Job_011,prod,add_view,table,Glue_Job_011_table_9878,,,0,0,0,0,2610,low,FALSE,user_023,TKT-48286
100637,2025-10-17T16:00:00,50,Glue,Glue_Job_003,dev,add_table,column,Glue_Job_003_column_4813,,,0,0,1,0,1440,low,FALSE,user_029,TKT-42548
100638,2025-10-17T16:00:00,50,OnPrem,OnPrem_Srv_10,prod,add_column,table,OnPrem_Srv_10_table_0469,,BIGINT,3,0,0,0,2523,low,TRUE,user_027,TKT-97995
100639,2025-10-18T00:00:00,51,PostgreSQL,Shipping,prod,add_table,table,Shipping_table_2805,,,0,0,1,0,1854,low,FALSE,user_018,TKT-35909
100640,2025-10-18T00:00:00,51,Qlik,Qlik_App_03,prod,add_column,table,Qlik_App_03_table_2411,,DATE,2,0,0,0,780,high,FALSE,user_047,TKT-37273
100641,2025-10-18T00:00:00,51,DataWarehouse,Staging,dev,add_index,view,Staging_view_5997,,,0,0,0,0,34514,medium,TRUE,user_003,TKT-17008
100642,2025-10-18T00:00:00,51,DataWarehouse,Core,prod,add_view,index,Core_index_6051,,,0,0,0,0,54927,low,FALSE,user_023,TKT-38390
100643,2025-10-18T00:00:00,51,DataWarehouse,Staging,prod,add_index,column,Staging_column_0165,,,0,0,0,0,15216,low,FALSE,user_022,TKT-34230
100644,2025-10-18T00:00:00,51,BigData,Hadoop_Cluster_B,prod,drop_column,view,Hadoop_Cluster_B_view_4671,DECIMAL,,0,1,0,0,12964,low,TRUE,user_008,TKT-28910
100645,2025-10-18T00:00:00,51,BigData,Hadoop_Cluster_A,prod,add_index,table,Hadoop_Cluster_A_table_9377,,,0,0,0,0,14838,low,FALSE,user_023,TKT-60460
100646,2025-10-18T00:00:00,51,BigData,Hadoop_Cluster_A,prod,add_column,table,Hadoop_Cluster_A_table_2996,,BIGINT,1,0,0,0,30002,low,FALSE,user_046,TKT-39178
100647,2025-10-18T00:00:00,51,Glue,Glue_Job_009,prod,add_column,table,Glue_Job_009_table_3563,,TEXT,4,0,0,0,4941,low,TRUE,user_022,TKT-37566
100648,2025-10-18T00:00:00,51,OnPrem,OnPrem_Srv_02,prod,modify_type,column,OnPrem_Srv_02_column_3460,TIMESTAMP,TIMESTAMP,0,0,0,0,2675,low,TRUE,user_049,TKT-66141
100649,2025-10-18T00:00:00,51,OnPrem,OnPrem_Srv_04,dev,add_column,column,OnPrem_Srv_04_column_8012,,DECIMAL,1,0,0,0,1490,low,FALSE,user_013,TKT-62237
100650,2025-10-18T08:00:00,52,PostgreSQL,Customers,prod,add_index,column,Customers_column_6360,,,0,0,0,0,11389,low,FALSE,user_010,TKT-33088
100651,2025-10-18T08:00:00,52,PostgreSQL,Payments,prod,add_index,table,Payments_table_6007,,,0,0,0,0,3009,medium,FALSE,user_021,TKT-98636
100652,2025-10-18T08:00:00,52,PostgreSQL,Promotions,prod,add_view,table,Promotions_table_1344,,,0,0,0,0,2573,low,FALSE,user_030,TKT-96936
100653,2025-10-18T08:00:00,52,PostgreSQL,Payments,prod,add_column,view,Payments_view_3478,,TIMESTAMP,3,0,0,0,12501,medium,TRUE,user_029,TKT-13051
100654,2025-10-18T08:00:00,52,PostgreSQL,Accounts,dev,add_view,table,Accounts_table_1004,,,0,0,0,0,464,low,TRUE,user_030,TKT-47078
100655,2025-10-18T08:00:00,52,PostgreSQL,Auth,prod,add_column,index,Auth_index_5951,,BOOLEAN,4,0,0,0,597,low,FALSE,user_027,TKT-92597
100656,2025-10-18T08:00:00,52,PostgreSQL,Audit,dev,add_column,table,Audit_table_4946,,DATE,1,0,0,0,589,low,TRUE,user_035,TKT-14758
100657,2025-10-18T08:00:00,52,PostgreSQL,Audit,dev,drop_column,table,Audit_table_2557,TEXT,,0,1,0,0,7736,low,FALSE,user_006,TKT-65090
100658,2025-10-18T08:00:00,52,DataWarehouse,Core,prod,add_view,column,Core_column_7460,,,0,0,0,0,193262,medium,TRUE,user_021,TKT-52240
100659,2025-10-18T08:00:00,52,BigData,Hadoop_Cluster_B,prod,modify_type,table,Hadoop_Cluster_B_table_7393,VARCHAR,BOOLEAN,0,0,0,0,38400,medium,FALSE,user_037,TKT-99170
100660,2025-10-18T08:00:00,52,BigData,Hadoop_Cluster_B,prod,add_column,column,Hadoop_Cluster_B_column_7018,,BIGINT,2,0,0,0,17561,medium,FALSE,user_025,TKT-33289
100661,2025-10-18T08:00:00,52,Glue,Glue_Job_002,prod,add_table,table,Glue_Job_002_table_5490,,,0,0,1,0,6553,low,FALSE,user_036,TKT-85276
100662,2025-10-18T08:00:00,52,Glue,Glue_Job_016,dev,modify_type,table,Glue_Job_016_table_2615,BOOLEAN,INTEGER,0,0,0,0,25276,low,FALSE,user_004,TKT-34660
100663,2025-10-18T08:00:00,52,OnPrem,OnPrem_Srv_07,dev,drop_table,table,OnPrem_Srv_07_table_3788,,,0,0,0,1,2776,low,TRUE,user_043,TKT-25015
