edge_id,timestamp,src_system,src_component,src_object_name,dst_system,dst_component,dst_object_name,relation_type,change_id,is_breaking
500590,2025-10-16T16:00:00,Glue,Glue_Job_004,Glue_Job_004_table_7697,PostgreSQL,Promotions,Promotions_table_4300,copies,100590,FALSE
500591,2025-10-16T16:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_8144,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_1172,derives,100591,FALSE
500592,2025-10-16T16:00:00,PostgreSQL,Promotions,Promotions_table_5606,DataWarehouse,Staging,Staging_table_5892,copies,100592,FALSE
500593,2025-10-16T16:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_9358,Qlik,Qlik_App_02,Qlik_App_02_table_5903,derives,100593,FALSE
500594,2025-10-17T00:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_3882,Glue,Glue_Job_016,Glue_Job_016_table_2414,derives,100594,FALSE
500595,2025-10-17T00:00:00,PostgreSQL,Inventory,Inventory_table_4290,DataWarehouse,Core,Core_table_0530,copies,100595,FALSE
500596,2025-10-17T00:00:00,PostgreSQL,Auth,Auth_table_7290,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_4088,derives,100596,TRUE
500597,2025-10-17T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0677,PostgreSQL,Shipping,Shipping_table_7251,derives,100597,TRUE
500598,2025-10-17T00:00:00,DataWarehouse,Mart,Mart_table_6322,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_8057,derives,100598,FALSE
500599,2025-10-17T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_6241,PostgreSQL,Billing,Billing_table_0198,aggregates,100599,FALSE
500600,2025-10-17T00:00:00,PostgreSQL,Inventory,Inventory_table_7009,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1501,aggregates,100600,FALSE
500601,2025-10-17T00:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_3872,Qlik,Qlik_App_05,Qlik_App_05_table_1301,derives,100601,FALSE
500602,2025-10-17T00:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_8723,PostgreSQL,Customers,Customers_table_0924,copies,100602,FALSE
500603,2025-10-17T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0579,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_8139,joins,100603,FALSE
500604,2025-10-17T00:00:00,Glue,Glue_Job_004,Glue_Job_004_table_8627,Glue,Glue_Job_015,Glue_Job_015_table_0021,derives,100604,FALSE
500605,2025-10-17T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_5084,Glue,Glue_Job_010,Glue_Job_010_table_8817,aggregates,100605,FALSE
500606,2025-10-17T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_8645,DataWarehouse,Core,Core_table_9611,derives,100606,FALSE
500607,2025-10-17T00:00:00,DataWarehouse,Mart,Mart_table_3082,Qlik,Qlik_App_01,Qlik_App_01_table_6638,aggregates,100607,TRUE
500608,2025-10-17T00:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_6448,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_8324,aggregates,100608,FALSE
500609,2025-10-17T00:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_2997,DataWarehouse,Staging,Staging_table_3468,derives,100609,TRUE
500610,2025-10-17T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_7223,DataWarehouse,Staging,Staging_table_7934,copies,100610,FALSE
500611,2025-10-17T00:00:00,DataWarehouse,Core,Core_table_5769,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_7708,derives,100611,FALSE
500612,2025-10-17T08:00:00,PostgreSQL,Returns,Returns_table_4588,DataWarehouse,Staging,Staging_table_4923,derives,100612,FALSE
500613,2025-10-17T08:00:00,DataWarehouse,Core,Core_table_1318,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_0701,derives,100613,TRUE
500614,2025-10-17T08:00:00,PostgreSQL,Audit,Audit_table_5252,PostgreSQL,Shipping,Shipping_table_4128,copies,100614,FALSE
500615,2025-10-17T08:00:00,DataWarehouse,Mart,Mart_table_2945,DataWarehouse,Staging,Staging_table_6256,aggregates,100615,FALSE
500616,2025-10-17T08:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_3267,BigData,Spark_Cluster_C,Spark_Cluster_C_table_5150,derives,100616,TRUE
500617,2025-10-17T08:00:00,DataWarehouse,Core,Core_table_7403,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_0387,derives,100617,FALSE
500618,2025-10-17T08:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_6193,Qlik,Qlik_App_05,Qlik_App_05_table_1678,copies,100618,TRUE
500619,2025-10-17T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_4477,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_7277,derives,100619,FALSE
500620,2025-10-17T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_3608,PostgreSQL,Payments,Payments_table_0401,derives,100620,FALSE
500621,2025-10-17T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_7465,DataWarehouse,Staging,Staging_table_0727,copies,100621,FALSE
500622,2025-10-17T16:00:00,PostgreSQL,Returns,Returns_table_8462,Glue,Glue_Job_014,Glue_Job_014_table_8108,derives,100622,FALSE
500623,2025-10-17T16:00:00,DataWarehouse,Mart,Mart_table_0372,Qlik,Qlik_App_09,Qlik_App_09_table_7021,copies,100623,FALSE
500624,2025-10-17T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3893,DataWarehouse,Core,Core_table_7325,aggregates,100624,FALSE
500625,2025-10-17T16:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_1719,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_7170,derives,100625,FALSE
500626,2025-10-17T16:00:00,Glue,Glue_Job_004,Glue_Job_004_table_4801,PostgreSQL,Catalog,Catalog_table_8914,copies,100626,FALSE
500627,2025-10-17T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_7180,Qlik,Qlik_App_04,Qlik_App_04_table_3713,derives,100627,FALSE
500628,2025-10-17T16:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_8297,Glue,Glue_Job_008,Glue_Job_008_table_1683,derives,100628,FALSE
500629,2025-10-17T16:00:00,PostgreSQL,Shipping,Shipping_table_1437,DataWarehouse,Mart,Mart_table_9662,joins,100629,FALSE
500630,2025-10-17T16:00:00,Glue,Glue_Job_013,Glue_Job_013_table_4800,Glue,Glue_Job_008,Glue_Job_008_table_8708,copies,100630,FALSE
500631,2025-10-17T16:00:00,PostgreSQL,Shipping,Shipping_table_6559,DataWarehouse,Core,Core_table_8791,derives,100631,TRUE
500632,2025-10-17T16:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_1529,DataWarehouse,Staging,Staging_table_4572,derives,100632,TRUE
500633,2025-10-17T16:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_9449,Glue,Glue_Job_018,Glue_Job_018_table_7055,derives,100633,FALSE
500634,2025-10-17T16:00:00,DataWarehouse,Staging,Staging_table_8438,PostgreSQL,Audit,Audit_table_7505,derives,100634,FALSE
500635,2025-10-17T16:00:00,Glue,Glue_Job_020,Glue_Job_020_table_9235,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_5268,derives,100635,FALSE
500636,2025-10-17T16:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_0290,Qlik,Qlik_App_02,Qlik_App_02_table_7012,derives,100636,FALSE
500637,2025-10-17T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3252,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_5906,aggregates,100637,FALSE
500638,2025-10-17T16:00:00,DataWarehouse,Staging,Staging_table_3921,PostgreSQL,Suppliers,Suppliers_table_7766,joins,100638,FALSE
500639,2025-10-18T00:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_1773,Qlik,Qlik_App_04,Qlik_App_04_table_1075,copies,100639,FALSE
500640,2025-10-18T00:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_3095,Glue,Glue_Job_016,Glue_Job_016_table_2366,derives,100640,FALSE
500641,2025-10-18T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_7900,DataWarehouse,Core,Core_table_6615,derives,100641,FALSE
500642,2025-10-18T00:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_6357,BigData,Spark_Cluster_C,Spark_Cluster_C_table_3743,copies,100642,FALSE
500643,2025-10-18T00:00:00,Qlik,Qlik_App_02,Qlik_App_02_table_5786,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_4615,joins,100643,FALSE
500644,2025-10-18T00:00:00,Glue,Glue_Job_020,Glue_Job_020_table_4043,Qlik,Qlik_App_02,Qlik_App_02_table_7486,derives,100644,FALSE
500645,2025-10-18T00:00:00,Qlik,Qlik_App_10,Qlik_App_10_table_6714,Glue,Glue_Job_020,Glue_Job_020_table_4072,copies,100645,FALSE
500646,2025-10-18T00:00:00,PostgreSQL,Accounts,Accounts_table_9816,PostgreSQL,Customers,Customers_table_5583,copies,100646,FALSE
500647,2025-10-18T00:00:00,Glue,Glue_Job_014,Glue_Job_014_table_1086,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_1211,aggregates,100647,TRUE
500648,2025-10-18T00:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_0269,DataWarehouse,Staging,Staging_table_5445,aggregates,100648,FALSE
500649,2025-10-18T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3747,Glue,Glue_Job_018,Glue_Job_018_table_5685,copies,100649,FALSE
500650,2025-10-18T08:00:00,PostgreSQL,Billing,Billing_table_4972,Qlik,Qlik_App_09,Qlik_App_09_table_8390,copies,100650,FALSE
500651,2025-10-18T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_2955,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_1149,copies,100651,FALSE
500652,2025-10-18T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_6312,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_8569,derives,100652,FALSE
500653,2025-10-18T08:00:00,DataWarehouse,Mart,Mart_table_4722,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_6305,copies,100653,FALSE
500654,2025-10-18T08:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_3971,Qlik,Qlik_App_07,Qlik_App_07_table_4000,aggregates,100654,FALSE
500655,2025-10-18T08:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_5235,Qlik,Qlik_App_05,Qlik_App_05_table_4147,derives,100655,FALSE
500656,2025-10-18T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_0182,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_1514,copies,100656,FALSE
500657,2025-10-18T08:00:00,Glue,Glue_Job_003,Glue_Job_003_table_0714,Qlik,Qlik_App_02,Qlik_App_02_table_7204,aggregates,100657,FALSE
500658,2025-10-18T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_2738,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_6957,derives,100658,FALSE
500659,2025-10-18T08:00:00,Glue,Glue_Job_002,Glue_Job_002_table_1249,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_9851,derives,100659,FALSE
500660,2025-10-18T08:00:00,PostgreSQL,Payments,Payments_table_1799,PostgreSQL,Suppliers,Suppliers_table_9191,copies,100660,FALSE
500661,2025-10-18T08:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_5439,Glue,Glue_Job_006,Glue_Job_006_table_7678,derives,100661,FALSE
500662,2025-10-18T08:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_2077,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_3191,copies,100662,FALSE
500663,2025-10-18T08:00:00,PostgreSQL,Inventory,Inventory_table_9602,Glue,Glue_Job_008,Glue_Job_008_table_3647,aggregates,100663,TRUE
500664,2025-10-18T16:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_3774,PostgreSQL,Promotions,Promotions_table_2065,derives,100664,FALSE
500665,2025-10-18T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_1897,Qlik,Qlik_App_04,Qlik_App_04_table_6660,derives,100665,FALSE
500666,2025-10-18T16:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_5621,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_1487,derives,100666,TRUE
500667,2025-10-18T16:00:00,DataWarehouse,Mart,Mart_table_7916,Qlik,Qlik_App_03,Qlik_App_03_table_6404,derives,100667,FALSE
500668,2025-10-18T16:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_0192,DataWarehouse,Mart,Mart_table_0041,joins,100668,TRUE
500669,2025-10-18T16:00:00,Qlik,Qlik_App_08,Qlik_App_08_table_1608,PostgreSQL,Billing,Billing_table_3140,derives,100669,FALSE
500670,2025-10-18T16:00:00,DataWarehouse,Staging,Staging_table_9471,Glue,Glue_Job_005,Glue_Job_005_table_1595,aggregates,100670,TRUE
500671,2025-10-18T16:00:00,Qlik,Qlik_App_08,Qlik_App_08_table_1151,PostgreSQL,Auth,Auth_table_1736,derives,100671,FALSE
500672,2025-10-19T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_2026,DataWarehouse,Staging,Staging_table_6265,copies,100672,FALSE
500673,2025-10-19T00:00:00,Glue,Glue_Job_002,Glue_Job_002_table_8946,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_8178,copies,100673,FALSE
500674,2025-10-19T00:00:00,DataWarehouse,Staging,Staging_table_1541,Qlik,Qlik_App_01,Qlik_App_01_table_3033,copies,100674,FALSE
500675,2025-10-19T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_2257,Qlik,Qlik_App_06,Qlik_App_06_table_3369,derives,100675,FALSE
500676,2025-10-19T00:00:00,PostgreSQL,Reporting,Reporting_table_5243,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_5560,joins,100676,TRUE
500677,2025-10-19T00:00:00,DataWarehouse,Mart,Mart_table_0130,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_2960,derives,100677,FALSE
500678,2025-10-19T00:00:00,PostgreSQL,Pricing,Pricing_table_6348,BigData,Spark_Cluster_C,Spark_Cluster_C_table_9328,aggregates,100678,FALSE
500679,2025-10-19T00:00:00,PostgreSQL,Shipping,Shipping_table_4146,DataWarehouse,Mart,Mart_table_4022,copies,100679,FALSE
500680,2025-10-19T08:00:00,DataWarehouse,Staging,Staging_table_7167,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_3757,copies,100680,FALSE
500681,2025-10-19T08:00:00,Glue,Glue_Job_013,Glue_Job_013_table_1919,PostgreSQL,Returns,Returns_table_0701,copies,100681,FALSE
500682,2025-10-19T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_1446,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_5838,derives,100682,TRUE
500683,2025-10-19T08:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_2218,DataWarehouse,Staging,Staging_table_6591,aggregates,100683,TRUE
500684,2025-10-19T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3681,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_4886,copies,100684,FALSE
500685,2025-10-19T08:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_4319,DataWarehouse,Mart,Mart_table_6937,aggregates,100685,FALSE
500686,2025-10-19T08:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_3935,BigData,Spark_Cluster_C,Spark_Cluster_C_table_5795,derives,100686,FALSE
500687,2025-10-19T08:00:00,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_9926,PostgreSQL,Customers,Customers_table_8952,derives,100687,FALSE
500688,2025-10-19T08:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_7900,PostgreSQL,Pricing,Pricing_table_7146,derives,100688,FALSE
500689,2025-10-19T08:00:00,DataWarehouse,Mart,Mart_table_4672,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_7750,copies,100689,FALSE
500690,2025-10-19T16:00:00,PostgreSQL,Orders,Orders_table_3786,PostgreSQL,Orders,Orders_table_9538,derives,100690,FALSE
500691,2025-10-19T16:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_8815,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_4788,derives,100691,FALSE
500692,2025-10-19T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1211,BigData,Spark_Cluster_C,Spark_Cluster_C_table_9219,derives,100692,FALSE
500693,2025-10-19T16:00:00,PostgreSQL,Pricing,Pricing_table_9265,PostgreSQL,Reporting,Reporting_table_5749,derives,100693,FALSE
500694,2025-10-19T16:00:00,PostgreSQL,Pricing,Pricing_table_6360,Glue,Glue_Job_005,Glue_Job_005_table_4198,aggregates,100694,FALSE
500695,2025-10-19T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_0959,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_9146,derives,100695,FALSE
500696,2025-10-19T16:00:00,Qlik,Qlik_App_03,Qlik_App_03_table_6729,DataWarehouse,Staging,Staging_table_8900,derives,100696,TRUE
500697,2025-10-19T16:00:00,DataWarehouse,Mart,Mart_table_1502,DataWarehouse,Core,Core_table_9051,derives,100697,FALSE
500698,2025-10-19T16:00:00,PostgreSQL,Notifications,Notifications_table_3588,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_2414,copies,100698,FALSE
500699,2025-10-19T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_6862,DataWarehouse,Core,Core_table_6095,derives,100699,FALSE
500700,2025-10-19T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_6627,PostgreSQL,Compliance,Compliance_table_7387,derives,100700,FALSE
500701,2025-10-19T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_5548,Qlik,Qlik_App_06,Qlik_App_06_table_0968,derives,100701,FALSE
500702,2025-10-19T16:00:00,Glue,Glue_Job_008,Glue_Job_008_table_2156,Glue,Glue_Job_013,Glue_Job_013_table_7020,copies,100702,FALSE
500703,2025-10-19T16:00:00,PostgreSQL,Pricing,Pricing_table_2809,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_3332,joins,100703,FALSE
500704,2025-10-20T00:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_6163,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_4074,joins,100704,TRUE
500705,2025-10-20T00:00:00,DataWarehouse,Staging,Staging_table_5152,DataWarehouse,Core,Core_table_4365,joins,100705,FALSE
500706,2025-10-20T00:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_7078,Qlik,Qlik_App_01,Qlik_App_01_table_4327,copies,100706,FALSE
500707,2025-10-20T00:00:00,PostgreSQL,Suppliers,Suppliers_table_6717,Qlik,Qlik_App_10,Qlik_App_10_table_6655,copies,100707,FALSE
500708,2025-10-20T00:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_9350,Glue,Glue_Job_009,Glue_Job_009_table_0028,derives,100708,FALSE
500709,2025-10-20T00:00:00,Glue,Glue_Job_014,Glue_Job_014_table_0945,DataWarehouse,Mart,Mart_table_5966,derives,100709,FALSE
500710,2025-10-20T00:00:00,Glue,Glue_Job_013,Glue_Job_013_table_0544,DataWarehouse,Core,Core_table_3901,derives,100710,FALSE
500711,2025-10-20T00:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_8087,Glue,Glue_Job_009,Glue_Job_009_table_3683,derives,100711,FALSE
500712,2025-10-20T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_1782,Glue,Glue_Job_008,Glue_Job_008_table_4676,copies,100712,FALSE
500713,2025-10-20T00:00:00,PostgreSQL,Customers,Customers_table_3570,DataWarehouse,Staging,Staging_table_1243,copies,100713,FALSE
500714,2025-10-20T00:00:00,Qlik,Qlik_App_10,Qlik_App_10_table_2163,Qlik,Qlik_App_02,Qlik_App_02_table_0509,copies,100714,FALSE
500715,2025-10-20T00:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_9281,DataWarehouse,Core,Core_table_0793,derives,100715,FALSE
500716,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_1030,Glue,Glue_Job_009,Glue_Job_009_table_0979,derives,100716,TRUE
500717,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_0170,Glue,Glue_Job_010,Glue_Job_010_table_3240,aggregates,100717,FALSE
500718,2025-10-20T08:00:00,Glue,Glue_Job_007,Glue_Job_007_table_7414,DataWarehouse,Core,Core_table_8180,copies,100718,FALSE
500719,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_5183,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_5579,joins,100719,FALSE
500720,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_0982,Glue,Glue_Job_016,Glue_Job_016_table_9458,derives,100720,FALSE
500721,2025-10-20T08:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_5295,PostgreSQL,Suppliers,Suppliers_table_1988,copies,100721,FALSE
500722,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_2093,Qlik,Qlik_App_03,Qlik_App_03_table_2706,derives,100722,FALSE
500723,2025-10-20T08:00:00,Qlik,Qlik_App_08,Qlik_App_08_table_1221,Glue,Glue_Job_016,Glue_Job_016_table_2507,derives,100723,FALSE
500724,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_0766,Qlik,Qlik_App_04,Qlik_App_04_table_8965,derives,100724,FALSE
500725,2025-10-20T08:00:00,PostgreSQL,Audit,Audit_table_2754,Qlik,Qlik_App_08,Qlik_App_08_table_1373,derives,100725,FALSE
500726,2025-10-20T08:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_7593,PostgreSQL,Payments,Payments_table_2954,copies,100726,FALSE
500727,2025-10-20T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_4193,DataWarehouse,Staging,Staging_table_6453,copies,100727,FALSE
500728,2025-10-20T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_6410,Glue,Glue_Job_004,Glue_Job_004_table_9869,aggregates,100728,FALSE
500729,2025-10-20T16:00:00,Glue,Glue_Job_014,Glue_Job_014_table_1767,Qlik,Qlik_App_10,Qlik_App_10_table_8220,aggregates,100729,FALSE
500730,2025-10-20T16:00:00,DataWarehouse,Staging,Staging_table_5528,DataWarehouse,Core,Core_table_5849,derives,100730,FALSE
500731,2025-10-20T16:00:00,DataWarehouse,Core,Core_table_9471,Qlik,Qlik_App_03,Qlik_App_03_table_4159,aggregates,100731,TRUE
500732,2025-10-20T16:00:00,Qlik,Qlik_App_03,Qlik_App_03_table_2043,Glue,Glue_Job_002,Glue_Job_002_table_6304,derives,100732,FALSE
500733,2025-10-20T16:00:00,DataWarehouse,Core,Core_table_2224,PostgreSQL,Customers,Customers_table_2570,copies,100733,FALSE
500734,2025-10-20T16:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_9959,Glue,Glue_Job_018,Glue_Job_018_table_8698,derives,100734,FALSE
500735,2025-10-20T16:00:00,PostgreSQL,Payments,Payments_table_9884,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_9372,derives,100735,FALSE
500736,2025-10-20T16:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_1587,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4683,derives,100736,FALSE
500737,2025-10-20T16:00:00,DataWarehouse,Mart,Mart_table_0855,DataWarehouse,Core,Core_table_2729,derives,100737,FALSE
500738,2025-10-20T16:00:00,PostgreSQL,Orders,Orders_table_5304,Glue,Glue_Job_002,Glue_Job_002_table_3117,derives,100738,TRUE
500739,2025-10-20T16:00:00,Qlik,Qlik_App_10,Qlik_App_10_table_2991,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_0863,derives,100739,TRUE
500740,2025-10-20T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_6173,Glue,Glue_Job_017,Glue_Job_017_table_1980,copies,100740,FALSE
500741,2025-10-20T16:00:00,Glue,Glue_Job_008,Glue_Job_008_table_5618,Glue,Glue_Job_014,Glue_Job_014_table_1196,joins,100741,TRUE
500742,2025-10-20T16:00:00,Qlik,Qlik_App_08,Qlik_App_08_table_9679,Qlik,Qlik_App_08,Qlik_App_08_table_4865,joins,100742,FALSE
500743,2025-10-20T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_8655,PostgreSQL,Auth,Auth_table_0943,copies,100743,FALSE
500744,2025-10-21T00:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_9198,Glue,Glue_Job_014,Glue_Job_014_table_2349,joins,100744,FALSE
500745,2025-10-21T00:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_8290,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_1904,derives,100745,FALSE
500746,2025-10-21T00:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_8938,Glue,Glue_Job_013,Glue_Job_013_table_4355,copies,100746,FALSE
500747,2025-10-21T00:00:00,Glue,Glue_Job_001,Glue_Job_001_table_1689,DataWarehouse,Staging,Staging_table_0468,copies,100747,FALSE
500748,2025-10-21T00:00:00,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_2504,Glue,Glue_Job_016,Glue_Job_016_table_7856,derives,100748,FALSE
500749,2025-10-21T00:00:00,DataWarehouse,Mart,Mart_table_7711,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_5793,aggregates,100749,FALSE
500750,2025-10-21T00:00:00,Glue,Glue_Job_015,Glue_Job_015_table_8405,DataWarehouse,Mart,Mart_table_3895,aggregates,100750,FALSE
500751,2025-10-21T00:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_7995,DataWarehouse,Staging,Staging_table_3532,copies,100751,FALSE
500752,2025-10-21T00:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_2053,DataWarehouse,Core,Core_table_7530,copies,100752,FALSE
500753,2025-10-21T00:00:00,Qlik,Qlik_App_03,Qlik_App_03_table_1583,PostgreSQL,Auth,Auth_table_8925,derives,100753,TRUE
500754,2025-10-21T00:00:00,Glue,Glue_Job_004,Glue_Job_004_table_1695,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_4758,aggregates,100754,TRUE
500755,2025-10-21T00:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_3172,PostgreSQL,Billing,Billing_table_2041,derives,100755,FALSE
500756,2025-10-21T00:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_8737,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4223,aggregates,100756,FALSE
500757,2025-10-21T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_9925,PostgreSQL,Customers,Customers_table_0581,copies,100757,FALSE
